date,arrival,departure
2018-03-19,95902,88643
2018-03-20,87907,81708
2018-03-21,87766,85808
2018-03-22,87146,89496
2018-03-23,96386,94560
2018-03-24,98473,90413
2018-03-25,102565,89524
2018-03-26,94160,83514
2018-03-27,87456,78488
2018-03-28,86921,83000
2018-03-29,89562,85505
2018-03-30,95799,88412
2018-03-31,94285,87556
2018-04-01,98769,90555
2018-04-02,90032,89083
2018-04-03,81897,82216
2018-04-04,86234,88307
2018-04-05,86127,90509
2018-04-06,87598,93954
2018-04-07,86132,96056
2018-04-08,99336,99961
2018-04-09,91288,92338
2018-04-10,83480,84515
2018-04-11,81764,92784
2018-04-12,84055,93271
2018-04-13,91461,95811
2018-04-14,93054,94162
2018-04-15,101286,98358
2018-04-16,96180,92447
2018-04-17,85544,84539
2018-04-18,83262,90632
2018-04-19,84298,92543
2018-04-20,94067,97975
2018-04-21,93316,94057
2018-04-22,101640,97971
2018-04-23,96129,90189
2018-04-24,85637,81026
2018-04-25,87309,87406
2018-04-26,90823,92812
2018-04-27,99112,97177
2018-04-28,99950,95836
2018-04-29,102614,85743
2018-04-30,94380,82972
2018-05-01,89792,84715
2018-05-02,81950,85028
2018-05-03,75872,88399
2018-05-04,79296,97407
2018-05-05,78454,99965
2018-05-06,91929,95583
2018-05-07,102205,82060
2018-05-08,92952,75852
2018-05-09,83799,80248
2018-05-10,79673,83454
2018-05-11,84657,88071
2018-05-12,87145,86524
2018-05-13,95112,92180
2018-05-14,89345,86666
2018-05-15,79782,80579
2018-05-16,79182,87802
2018-05-17,79618,95749
2018-05-18,92432,102752
2018-05-19,91156,103509
2018-05-20,92478,99461
2018-05-21,93637,90113
2018-05-22,99300,79981
2018-05-23,96739,77726
2018-05-24,87756,79135
2018-05-25,92366,87049
2018-05-26,94015,85451
2018-05-27,98069,90593
2018-05-28,92141,89868
2018-05-29,80587,77793
2018-05-30,79252,81546
2018-05-31,82097,86494
2018-06-01,88113,96562
2018-06-02,87134,94517
2018-06-03,91819,96522
2018-06-04,85718,89718
2018-06-05,82459,87051
2018-06-06,93011,94498
2018-06-07,90353,81310
2018-06-08,94656,88820
2018-06-09,99308,91200
2018-06-10,102356,93731
2018-06-11,93705,87236
2018-06-12,87254,82729
2018-06-13,95505,93057
2018-06-14,92991,85066
2018-06-15,97836,90462
2018-06-16,101809,90076
2018-06-17,104913,93863
2018-06-18,93846,96996
2018-06-19,86275,87606
2018-06-20,85822,91958
2018-06-21,84739,92895
2018-06-22,93194,98127
2018-06-23,95194,97327
2018-06-24,100322,105435
2018-06-25,92510,99272
2018-06-26,85583,92652
2018-06-27,89230,95767
2018-06-28,93791,94630
2018-06-29,99362,98188
2018-06-30,102075,99573
2018-07-01,100889,94203
2018-07-02,95001,93224
2018-07-03,84308,83280
2018-07-04,88448,88951
2018-07-05,86588,87807
2018-07-06,93005,93295
2018-07-07,93476,92013
2018-07-08,97607,96354
2018-07-09,91603,92056
2018-07-10,82557,82669
2018-07-11,87636,91055
2018-07-12,88528,89804
2018-07-13,96186,93074
2018-07-14,99738,93968
2018-07-15,100532,97059
2018-07-16,91753,95930
2018-07-17,83132,90578
2018-07-18,85761,95381
2018-07-19,83738,94521
2018-07-20,92817,98894
2018-07-21,95081,98581
2018-07-22,96649,101073
2018-07-23,88294,96836
2018-07-24,82329,92621
2018-07-25,87496,100102
2018-07-26,85552,100433
2018-07-27,93077,107306
2018-07-28,94420,108722
2018-07-29,98175,113677
2018-07-30,91955,105812
2018-07-31,93383,101926
2018-08-01,100096,109436
2018-08-02,100318,103154
2018-08-03,107937,98966
2018-08-04,110280,101886
2018-08-05,115477,103888
2018-08-06,106292,97613
2018-08-07,97678,88084
2018-08-08,100878,89662
2018-08-09,100688,89521
2018-08-10,104594,98004
2018-08-11,106603,102913
2018-08-12,107703,102096
2018-08-13,98414,95914
2018-08-14,93753,96175
2018-08-15,103338,104188
2018-08-16,99850,94336
2018-08-17,99059,94079
2018-08-18,104843,96806
2018-08-19,113427,104622
2018-08-20,104057,97815
2018-08-21,97266,91661
2018-08-22,99128,94753
2018-08-23,91081,90665
2018-08-24,102903,91856
2018-08-25,106734,100885
2018-08-26,106780,102307
2018-08-27,99209,98792
2018-08-28,89851,89299
2018-08-29,94195,92606
2018-08-30,95558,93174
2018-08-31,100344,94938
2018-09-01,101330,97317
2018-09-02,104501,99857
2018-09-03,92437,94931
2018-09-04,81359,81338
2018-09-05,87520,88616
2018-09-06,84926,86470
2018-09-07,91634,88032
2018-09-08,96739,86554
2018-09-09,99959,92008
2018-09-10,89595,83994
2018-09-11,82355,80124
2018-09-12,84317,82139
2018-09-13,84042,80606
2018-09-14,92604,90083
2018-09-15,94948,87635
2018-09-16,95799,87521
2018-09-17,86598,91431
2018-09-18,78413,87120
2018-09-19,73670,93752
2018-09-20,71918,100047
2018-09-21,81157,109044
2018-09-22,82924,118979
2018-09-23,70443,106247
2018-09-24,74869,95393
2018-09-25,96431,89449
2018-09-26,111171,86590
2018-09-27,101488,74490
2018-09-28,96454,77322
2018-09-29,102603,84916
2018-09-30,105556,74927
2018-10-01,96152,79300
2018-10-02,86381,80063
2018-10-03,94617,91114
2018-10-04,86301,83306
2018-10-05,87671,99098
2018-10-06,92802,103506
2018-10-07,97591,104398
2018-10-08,96740,99386
2018-10-09,100942,91668
2018-10-10,97429,87346
2018-10-11,91667,85377
2018-10-12,100543,91218
2018-10-13,102313,94625
2018-10-14,106128,99141
2018-10-15,97695,96265
2018-10-16,91459,86742
2018-10-17,91537,91245
2018-10-18,92814,91174
2018-10-19,100063,96275
2018-10-20,100204,96396
2018-10-21,107078,101822
2018-10-22,96569,94581
2018-10-23,88970,85392
2018-10-24,88585,88149
2018-10-25,88932,91490
2018-10-26,98820,96871
2018-10-27,99907,94981
2018-10-28,103912,98354
2018-10-29,93610,91356
2018-10-30,84868,80890
2018-10-31,84801,88695
2018-11-01,85604,92015
2018-11-02,93326,95250
2018-11-03,94698,94648
2018-11-04,103275,99457
2018-11-05,95119,95057
2018-11-06,82908,86080
2018-11-07,80022,92009
2018-11-08,81078,92127
2018-11-09,92653,95618
2018-11-10,95152,97497
2018-11-11,102834,99469
2018-11-12,95025,95253
2018-11-13,82962,84037
2018-11-14,83301,90655
2018-11-15,84772,95042
2018-11-16,95813,99084
2018-11-17,98996,96236
2018-11-18,105277,98357
2018-11-19,97523,92381
2018-11-20,85554,83059
2018-11-21,83799,88447
2018-11-22,82191,90250
2018-11-23,93868,94840
2018-11-24,91163,95966
