date,arrival,departure,slot_arrival,slot_departure
2004.7.14,32094,38232,,
2004.7.15,36309,40806,,
2004.7.16,35351,39271,,
2004.7.17,38747,38805,,
2004.7.18,41685,37033,,
2004.7.19,37364,38758,,
2004.7.20,32028,32870,,
2004.7.21,33193,36553,,
2004.7.22,33546,37914,,
2004.7.23,33373,37829,,
2004.7.24,38028,40614,,
2004.7.25,41039,39985,,
2004.7.26,38609,39808,,
2004.7.27,33270,38010,,
2004.7.28,36429,42152,,
2004.7.29,38125,43158,,
2004.7.30,36405,46267,,
2004.7.31,39647,49353,,
2004.8.1,41637,50145,,
2004.8.2,40013,44399,,
2004.8.3,41826,38884,,
2004.8.4,43988,41965,,
2004.8.5,46870,40711,,
2004.8.6,44140,38955,,
2004.8.7,46086,39582,,
2004.8.8,48031,40339,,
2004.8.9,45724,39016,,
2004.8.10,39109,34752,,
2004.8.11,39313,39858,,
2004.8.12,43598,38910,,
2004.8.13,40882,38234,,
2004.8.14,43236,40031,,
2004.8.15,45000,39328,,
2004.8.16,44377,41698,,
2004.8.17,38758,36498,,
2004.8.18,40772,39441,,
2004.8.19,41833,37082,,
2004.8.20,41523,38353,,
2004.8.21,43760,40151,,
2004.8.22,43978,38609,,
2004.8.23,42476,37903,,
2004.8.24,36872,33934,,
2004.8.25,37090,38787,,
2004.8.26,39085,36731,,
2004.8.27,36302,36659,,
2004.8.28,37015,35628,,
2004.8.29,38507,34433,,
2004.8.30,33402,30243,,
2004.8.31,29674,30591,,
2004.9.1,28840,35007,,
2004.9.2,31151,33513,,
2004.9.3,29092,34564,,
2004.9.4,31826,33450,,
2004.9.5,36470,33745,,
2004.9.6,33329,33824,,
2004.9.7,26730,27847,,
2004.9.8,28691,35103,,
2004.9.9,30635,32316,,
2004.9.10,32038,33605,,
2004.9.11,34161,32121,,
2004.9.12,37610,33545,,
2004.9.13,34369,33843,,
2004.9.14,28564,29518,,
2004.9.15,30209,32415,,
2004.9.16,33478,31976,,
2004.9.17,35199,32608,,
2004.9.18,38120,31566,,
2004.9.19,36911,30665,,
2004.9.20,33865,31446,,
2004.9.21,26927,27739,,
2004.9.22,28974,31862,,
2004.9.23,31900,36732,,
2004.9.24,27488,40131,,
2004.9.25,28851,49190,,
2004.9.26,26795,45678,,
2004.9.27,28251,30427,,
2004.9.28,30067,19966,,
2004.9.29,46707,25663,,
2004.9.30,41343,24625,,
2004.10.1,34811,24027,,
2004.10.2,34675,25500,,
2004.10.3,39894,31019,,
2004.10.4,35191,32607,,
2004.10.5,27826,30676,,
2004.10.6,28571,33737,,
2004.10.7,30493,35017,,
2004.10.8,30288,36475,,
2004.10.9,32473,33301,,
2004.10.10,38230,38881,,
2004.10.11,33728,39232,,
2004.10.12,29403,32856,,
2004.10.13,31232,35273,,
2004.10.14,32810,35646,,
2004.10.15,35084,38248,,
2004.10.16,36113,35186,,
2004.10.17,41250,37697,,
2004.10.18,37624,36047,,
2004.10.19,30227,30886,,
2004.10.20,31227,33108,,
2004.10.21,35735,37509,,
2004.10.22,36835,36251,,
2004.10.23,36985,34868,,
2004.10.24,39464,38285,,
2004.10.25,36673,36387,,
2004.10.26,29874,32104,,
2004.10.27,31056,33946,,
2004.10.28,34275,33981,,
2004.10.29,34586,35708,,
2004.10.30,36626,33893,,
2004.10.31,38789,37115,,
2004.11.1,34157,34012,,
2004.11.2,28154,28615,,
2004.11.3,31052,34818,,
2004.11.4,31731,34139,,
2004.11.5,32373,36105,,
2004.11.6,34592,32518,,
2004.11.7,41380,36260,,
2004.11.8,34716,33058,,
2004.11.9,28034,28861,,
2004.11.10,30602,34809,,
2004.11.11,35451,34853,,
2004.11.12,33800,34433,,
2004.11.13,37948,33993,,
2004.11.14,40006,35836,,
2004.11.15,35690,34914,,
2004.11.16,29120,30638,,
2004.11.17,29899,35732,,
2004.11.18,32159,35931,,
2004.11.19,32806,37037,,
2004.11.20,37298,34566,,
2004.11.21,41531,36638,,
2004.11.22,35716,36086,,
2004.11.23,30809,33101,,
2004.11.24,32289,36319,,
2004.11.25,35440,34816,,
2004.11.26,32638,36030,,
2004.11.27,36436,33870,,
2004.11.28,40213,37239,,
2004.11.29,35974,34248,,
2004.11.30,30157,30004,,
2004.12.1,32094,33224,,
2004.12.2,31649,31850,,
2004.12.3,30796,33311,,
2004.12.4,34425,29521,,
2004.12.5,38735,35801,,
2004.12.6,34355,32387,,
2004.12.7,30159,28598,,
2004.12.8,30390,33984,,
2004.12.9,32937,34302,,
2004.12.10,32597,36167,,
2004.12.11,35857,32483,,
2004.12.12,39372,36454,,
2004.12.13,35673,33372,,
2004.12.14,30542,30325,,
2004.12.15,34351,36490,,
2004.12.16,35900,35337,,
2004.12.17,33285,36276,,
2004.12.18,37927,33024,,
2004.12.19,39353,36809,,
2004.12.20,35371,33078,,
2004.12.21,32255,27873,,
2004.12.22,34733,30879,,
2004.12.23,38056,33070,,
2004.12.24,30973,31305,,
2004.12.25,27483,27238,,
2004.12.26,32418,32261,,
2004.12.27,32072,31405,,
2004.12.28,29529,30363,,
2004.12.29,30732,32712,,
2004.12.30,34773,35578,,
2004.12.31,28302,34523,,
2005.1.1,21535,29358,,
2005.1.2,33663,35317,,
2005.1.3,32586,36545,,
2005.1.4,28854,36484,,
2005.1.5,28385,39158,,
2005.1.6,26903,38308,,
2005.1.7,25172,39053,,
2005.1.8,32371,36854,,
2005.1.9,35680,37793,,
2005.1.10,31343,36884,,
2005.1.11,28644,34688,,
2005.1.12,30126,36809,,
2005.1.13,31893,36301,,
2005.1.14,32781,37587,,
2005.1.15,37770,35448,,
2005.1.16,41442,37742,,
2005.1.17,38146,37049,,
2005.1.18,32314,33310,,
2005.1.19,33913,38441,,
2005.1.20,35744,38796,,
2005.1.21,35357,38551,,
2005.1.22,38172,34822,,
2005.1.23,42573,37287,,
2005.1.24,39908,36406,,
2005.1.25,34545,34185,,
2005.1.26,36449,36472,,
2005.1.27,37407,36101,,
2005.1.28,35723,36061,,
2005.1.29,39707,33382,,
2005.1.30,43425,33913,,
2005.1.31,39511,28518,,
2005.2.1,35048,26776,,
2005.2.2,36186,30095,,
2005.2.3,37382,34258,,
2005.2.4,34639,36869,,
2005.2.5,37203,41697,,
2005.2.6,37091,41139,,
2005.2.7,32525,32117,,
2005.2.8,30615,28046,,
2005.2.9,32529,24293,,
2005.2.10,45535,29903,,
2005.2.11,38679,29135,,
2005.2.12,39223,31628,,
2005.2.13,48971,40917,,
2005.2.14,40375,37195,,
2005.2.15,33219,34796,,
2005.2.16,31652,37758,,
2005.2.17,30295,39467,,
2005.2.18,29011,41004,,
2005.2.19,33154,39561,,
2005.2.20,40001,42184,,
2005.2.21,36699,39164,,
2005.2.22,32826,33178,,
2005.2.23,35527,37540,,
2005.2.24,37160,38837,,
2005.2.25,36045,41666,,
2005.2.26,39856,39508,,
2005.2.27,44258,38197,,
2005.2.28,41154,32038,,
2005.3.1,39726,29506,,
2005.3.2,34682,28621,,
2005.3.3,31152,30665,,
2005.3.4,29349,30640,,
2005.3.5,32101,30449,,
2005.3.6,34914,32239,,
2005.3.7,31602,32459,,
2005.3.8,26244,27731,,
2005.3.9,27623,30097,,
2005.3.10,29277,32152,,
2005.3.11,30741,33464,,
2005.3.12,33584,30936,,
2005.3.13,37136,32143,,
2005.3.14,33475,32828,,
2005.3.15,29111,29675,,
2005.3.16,30628,32763,,
2005.3.17,31300,35128,,
2005.3.18,32181,34346,,
2005.3.19,37017,31643,,
2005.3.20,40202,33504,,
2005.3.21,34285,35227,,
2005.3.22,28686,29271,,
2005.3.23,29993,31488,,
2005.3.24,32649,34119,,
2005.3.25,35687,35070,,
2005.3.26,34807,32884,,
2005.3.27,37201,34963,,
2005.3.28,34230,39064,,
2005.3.29,30015,33685,,
2005.3.30,29557,36382,,
2005.3.31,31549,38770,,
2005.4.1,31600,40455,,
2005.4.2,31845,40832,,
2005.4.3,35610,39395,,
2005.4.4,33650,33478,,
2005.4.5,38783,29263,,
2005.4.6,34628,31480,,
2005.4.7,31485,31379,,
2005.4.8,32686,33896,,
2005.4.9,32446,30930,,
2005.4.10,37776,33912,,
2005.4.11,34258,33286,,
2005.4.12,27971,29268,,
2005.4.13,30307,33570,,
2005.4.14,31763,32523,,
2005.4.15,33983,36710,,
2005.4.16,35199,33921,,
2005.4.17,37559,37301,,
2005.4.18,32610,35737,,
2005.4.19,27783,30786,,
2005.4.20,28837,34971,,
2005.4.21,32538,33086,,
2005.4.22,34773,37245,,
2005.4.23,34771,32082,,
2005.4.24,38042,35119,,
2005.4.25,32146,37281,,
2005.4.26,29489,30959,,
2005.4.27,31161,32556,,
2005.4.28,38028,32163,,
2005.4.29,41904,33976,,
2005.4.30,40193,33455,,
2005.5.1,41129,31044,,
2005.5.2,34208,29800,,
2005.5.3,30396,28824,,
2005.5.4,24795,38367,,
2005.5.5,27216,43730,,
2005.5.6,26348,33632,,
2005.5.7,28675,32026,,
2005.5.8,40120,35397,,
2005.5.9,32085,34597,,
2005.5.10,27709,29635,,
2005.5.11,26534,31857,,
2005.5.12,30393,32136,,
2005.5.13,33565,36313,,
2005.5.14,35370,30624,,
2005.5.15,39485,32705,,
2005.5.16,34785,35421,,
2005.5.17,29246,31097,,
2005.5.18,30633,33868,,
2005.5.19,31264,33973,,
2005.5.20,34854,35811,,
2005.5.21,36575,32545,,
2005.5.22,39126,35133,,
2005.5.23,34465,36391,,
2005.5.24,29300,31690,,
2005.5.25,30733,35334,,
2005.5.26,33968,35301,,
2005.5.27,36577,39167,,
2005.5.28,36971,35114,,
2005.5.29,41876,34479,,
2005.5.30,36416,36732,,
2005.5.31,30499,31669,,
2005.6.1,30598,32424,,
2005.6.2,33418,37315,,
2005.6.3,34123,45677,,
2005.6.4,34554,45814,,
2005.6.5,37594,38276,,
2005.6.6,50776,30610,,
2005.6.7,40530,26450,,
2005.6.8,36004,31550,,
2005.6.9,33345,32573,,
2005.6.10,34122,35522,,
2005.6.11,35091,31837,,
2005.6.12,39722,34244,,
2005.6.13,35335,36182,,
2005.6.14,29223,31770,,
2005.6.15,32485,36191,,
2005.6.16,33306,35176,,
2005.6.17,37078,38765,,
2005.6.18,38473,35554,,
2005.6.19,41527,39197,,
2005.6.20,35236,39148,,
2005.6.21,31374,34453,,
2005.6.22,33294,39085,,
2005.6.23,36145,39278,,
2005.6.24,38566,43165,,
2005.6.25,39702,39763,,
2005.6.26,43544,41012,,
2005.6.27,39261,40312,,
2005.6.28,33334,36985,,
2005.6.29,36935,39082,,
2005.6.30,38416,39259,,
2005.7.1,37653,36743,,
2005.7.2,38122,33747,,
2005.7.3,40059,35505,,
2005.7.4,37334,35743,,
2005.7.5,31909,33077,,
2005.7.6,33828,35705,,
2005.7.7,34584,36209,,
2005.7.8,36792,40219,,
2005.7.9,37720,37056,,
2005.7.10,39093,39643,,
2005.7.11,38285,39826,,
2005.7.12,34395,35152,,
2005.7.13,36022,38456,,
2005.7.14,36264,39943,,
2005.7.15,38373,42023,,
2005.7.16,41399,41186,,
2005.7.17,41218,41794,,
2005.7.18,36209,40250,,
2005.7.19,32906,38704,,
2005.7.20,35948,40625,,
2005.7.21,36143,39814,,
2005.7.22,36057,42339,,
2005.7.23,40026,42303,,
2005.7.24,41930,41868,,
2005.7.25,41316,41277,,
2005.7.26,35432,38238,,
2005.7.27,40363,43064,,
2005.7.28,38902,43773,,
2005.7.29,38507,49952,,
2005.7.30,41946,51527,,
2005.7.31,44272,51874,,
2005.8.1,40663,47455,,
2005.8.2,40454,39434,,
2005.8.3,47096,45667,,
2005.8.4,45853,40690,,
2005.8.5,45354,42126,,
2005.8.6,45299,41308,,
2005.8.7,49901,41497,,
2005.8.8,44356,42127,,
2005.8.9,37009,37767,,
2005.8.10,43007,44097,,
2005.8.11,40897,43167,,
2005.8.12,43819,46855,,
2005.8.13,46729,50251,,
2005.8.14,48999,43366,,
2005.8.15,52216,41117,,
2005.8.16,44430,38706,,
2005.8.17,47609,41056,,
2005.8.18,45170,40252,,
2005.8.19,44367,38564,,
2005.8.20,44873,41828,,
2005.8.21,47766,40356,,
2005.8.22,44863,41124,,
2005.8.23,39365,35947,,
2005.8.24,42446,40483,,
2005.8.25,40160,37836,,
2005.8.26,40831,41872,,
2005.8.27,40764,41556,,
2005.8.28,42814,38983,,
2005.8.29,38675,37004,,
2005.8.30,31063,32440,,
2005.8.31,33621,34715,,
2005.9.1,31237,36507,,
2005.9.2,32716,36814,,
2005.9.3,34077,36547,,
2005.9.4,39310,36233,,
2005.9.5,36147,36075,,
2005.9.6,29104,29173,,
2005.9.7,32108,34672,,
2005.9.8,33961,34096,,
2005.9.9,35658,33989,,
2005.9.10,36810,32172,,
2005.9.11,38077,32364,,
2005.9.12,35173,27693,,
2005.9.13,28142,23898,,
2005.9.14,30141,27043,,
2005.9.15,32942,31835,,
2005.9.16,30100,38781,,
2005.9.17,28731,37707,,
2005.9.18,22609,24130,,
2005.9.19,38362,26741,,
2005.9.20,35784,27480,,
2005.9.21,32499,32889,,
2005.9.22,32031,35996,,
2005.9.23,31161,40922,,
2005.9.24,33465,38546,,
2005.9.25,39262,40931,,
2005.9.26,38779,41226,,
2005.9.27,34438,36553,,
2005.9.28,35737,37553,,
2005.9.29,38628,40405,,
2005.9.30,39787,46339,,
2005.10.1,41586,48678,,
2005.10.2,40582,36628,,
2005.10.3,52421,30636,,
2005.10.4,39075,29057,,
2005.10.5,35986,34635,,
2005.10.6,35035,34880,,
2005.10.7,33812,37107,,
2005.10.8,38535,35899,,
2005.10.9,40025,36219,,
2005.10.10,34380,39582,,
2005.10.11,29056,33540,,
2005.10.12,29468,35769,,
2005.10.13,33292,37034,,
2005.10.14,34966,39133,,
2005.10.15,38067,37184,,
2005.10.16,41539,39216,,
2005.10.17,37734,36785,,
2005.10.18,32290,33174,,
2005.10.19,32200,36000,,
2005.10.20,37402,38033,,
2005.10.21,38407,38843,,
2005.10.22,39495,36698,,
2005.10.23,43763,38625,,
2005.10.24,37256,36584,,
2005.10.25,32257,32408,,
2005.10.26,32995,34305,,
2005.10.27,36852,34912,,
2005.10.28,36990,37200,,
2005.10.29,37897,34525,,
2005.10.30,41085,34953,,
2005.10.31,34080,33215,,
2005.11.1,28868,27690,,
2005.11.2,31956,30450,,
2005.11.3,35626,34832,,
2005.11.4,30517,35078,,
2005.11.5,33669,35820,,
2005.11.6,40335,38791,,
2005.11.7,34277,34219,,
2005.11.8,28508,29780,,
2005.11.9,30293,32712,,
2005.11.10,34723,34980,,
2005.11.11,35647,36031,,
2005.11.12,36854,34253,,
2005.11.13,40233,37962,,
2005.11.14,34116,35970,,
2005.11.15,27789,31587,,
2005.11.16,29422,33501,,
2005.11.17,33083,33829,,
2005.11.18,35471,35031,,
2005.11.19,37553,34010,,
2005.11.20,43423,36206,,
2005.11.21,35930,33936,,
2005.11.22,28883,27303,,
2005.11.23,31926,34469,,
2005.11.24,31465,36274,,
2005.11.25,33100,38783,,
2005.11.26,35409,35029,,
2005.11.27,41475,37918,,
2005.11.28,36767,36696,,
2005.11.29,28986,31240,,
2005.11.30,32294,33088,,
2005.12.1,34018,30968,,
2005.12.2,32840,33009,,
2005.12.3,33475,31454,,
2005.12.4,39801,33005,,
2005.12.5,37690,31866,,
2005.12.6,27981,28441,,
2005.12.7,28977,34076,,
2005.12.8,33516,34446,,
2005.12.9,33457,34512,,
2005.12.10,34403,32178,,
2005.12.11,37131,33482,,
2005.12.12,35488,33598,,
2005.12.13,28488,29091,,
2005.12.14,31189,34543,,
2005.12.15,36682,36868,,
2005.12.16,37278,36486,,
2005.12.17,37853,36099,,
2005.12.18,42007,37295,,
2005.12.19,37600,34585,,
2005.12.20,31942,30841,,
2005.12.21,35346,31099,,
2005.12.22,39895,33348,,
2005.12.23,39714,32981,,
2005.12.24,33838,30150,,
2005.12.25,35213,31312,,
2005.12.26,35440,32030,,
2005.12.27,30517,31001,,
2005.12.28,33689,35102,,
2005.12.29,33139,39467,,
2005.12.30,32922,40003,,
2005.12.31,30079,34976,,
2006.1.1,28420,32211,,
2006.1.2,30584,36217,,
2006.1.3,30648,39218,,
2006.1.4,29880,42186,,
2006.1.5,29221,44260,,
2006.1.6,27001,42068,,
2006.1.7,33831,41994,,
2006.1.8,39919,42582,,
2006.1.9,35640,42471,,
2006.1.10,30693,37935,,
2006.1.11,33019,39671,,
2006.1.12,34656,42221,,
2006.1.13,37258,41875,,
2006.1.14,40499,39549,,
2006.1.15,46538,40951,,
2006.1.16,41595,39618,,
2006.1.17,34963,35100,,
2006.1.18,37870,38295,,
2006.1.19,40778,40099,,
2006.1.20,42048,37252,,
2006.1.21,42291,34888,,
2006.1.22,48409,34495,,
2006.1.23,46088,28524,,
2006.1.24,37408,25444,,
2006.1.25,39833,29822,,
2006.1.26,42568,34263,,
2006.1.27,39834,40853,,
2006.1.28,34622,38329,,
2006.1.29,30789,26309,,
2006.1.30,42892,26075,,
2006.1.31,38913,28675,,
2006.2.1,36839,37227,,
2006.2.2,34204,43013,,
2006.2.3,30860,44864,,
2006.2.4,34204,44145,,
2006.2.5,43253,44524,,
2006.2.6,37736,39276,,
2006.2.7,32554,36023,,
2006.2.8,34099,38642,,
2006.2.9,35520,41039,,
2006.2.10,35298,40103,,
2006.2.11,37000,38284,,
2006.2.12,44456,38642,,
2006.2.13,38829,36224,,
2006.2.14,32215,31939,,
2006.2.15,35613,39124,,
2006.2.16,35924,41228,,
2006.2.17,37790,43099,,
2006.2.18,40391,42641,,
2006.2.19,47785,41873,,
2006.2.20,43040,39636,,
2006.2.21,37069,33745,,
2006.2.22,39960,40244,,
2006.2.23,42037,40941,,
2006.2.24,43079,42840,,
2006.2.25,44673,42544,,
2006.2.26,50635,38674,,
2006.2.27,45577,33106,,
2006.2.28,40128,31104,,
2006.3.1,42568,36497,,
2006.3.2,34953,31403,,
2006.3.3,32579,32900,,
2006.3.4,34316,30602,,
2006.3.5,37445,29462,,
2006.3.6,38034,30513,,
2006.3.7,28318,28127,,
2006.3.8,31052,33376,,
2006.3.9,30262,33498,,
2006.3.10,32165,35982,,
2006.3.11,34667,32429,,
2006.3.12,40005,32579,,
2006.3.13,33854,31281,,
2006.3.14,27996,29199,,
2006.3.15,31333,33789,,
2006.3.16,32174,33772,,
2006.3.17,33400,35854,,
2006.3.18,37661,32214,,
2006.3.19,42376,34832,,
2006.3.20,35222,33778,,
2006.3.21,28516,32227,,
2006.3.22,31181,33799,,
2006.3.23,32802,35604,,
2006.3.24,36249,37704,,
2006.3.25,36896,35080,,
2006.3.26,44361,35737,,
2006.3.27,37866,34957,,
2006.3.28,31890,34839,,
2006.3.29,33249,34713,,
2006.3.30,34119,35508,,
2006.3.31,35934,39905,,
2006.4.1,36197,34558,,
2006.4.2,39060,34953,,
2006.4.3,34990,31219,,
2006.4.4,27831,30239,,
2006.4.5,30138,34586,,
2006.4.6,30710,34415,,
2006.4.7,35387,37998,,
2006.4.8,36435,32409,,
2006.4.9,42972,33643,,
2006.4.10,38575,31469,,
2006.4.11,30891,29074,,
2006.4.12,33319,31904,,
2006.4.13,36206,35502,,
2006.4.14,38419,37791,,
2006.4.15,35457,33841,,
2006.4.16,39866,39320,,
2006.4.17,33168,38238,,
2006.4.18,28890,36562,,
2006.4.19,31746,38075,,
2006.4.20,33605,38395,,
2006.4.21,37711,40345,,
2006.4.22,37700,35120,,
2006.4.23,42387,39453,,
2006.4.24,35794,37926,,
2006.4.25,29861,36879,,
2006.4.26,32946,37170,,
2006.4.27,38665,37078,,
2006.4.28,42240,41844,,
2006.4.29,45054,40365,,
2006.4.30,46185,32673,,
2006.5.1,44803,28429,,
2006.5.2,36579,27556,,
2006.5.3,36416,35093,,
2006.5.4,32863,44883,,
2006.5.5,29307,47766,,
2006.5.6,35265,36428,,
2006.5.7,50740,43456,,
2006.5.8,37135,37837,,
2006.5.9,28572,34802,,
2006.5.10,29504,35117,,
2006.5.11,32215,35326,,
2006.5.12,35262,39840,,
2006.5.13,37716,36894,,
2006.5.14,42112,35131,,
2006.5.15,41006,34776,,
2006.5.16,32527,33386,,
2006.5.17,31832,35637,,
2006.5.18,34788,35404,,
2006.5.19,37599,37843,,
2006.5.20,40676,34162,,
2006.5.21,43180,35825,,
2006.5.22,37104,35555,,
2006.5.23,30717,33225,,
2006.5.24,32239,34420,,
2006.5.25,38005,36489,,
2006.5.26,41376,39762,,
2006.5.27,39456,36327,,
2006.5.28,44113,35412,,
2006.5.29,36425,32461,,
2006.5.30,30147,31848,,
2006.5.31,32950,38013,,
2006.6.1,32493,35499,,
2006.6.2,33125,43621,,
2006.6.3,33238,46342,,
2006.6.4,38162,40540,,
2006.6.5,38119,34238,,
2006.6.6,47390,31307,,
2006.6.7,41837,31631,,
2006.6.8,36916,34416,,
2006.6.9,39271,37231,,
2006.6.10,40107,35456,,
2006.6.11,46181,36055,,
2006.6.12,35884,35730,,
2006.6.13,30878,30463,,
2006.6.14,31644,38755,,
2006.6.15,37659,36732,,
2006.6.16,38468,38289,,
2006.6.17,39188,37179,,
2006.6.18,42875,37954,,
2006.6.19,34755,37132,,
2006.6.20,32494,34707,,
2006.6.21,32465,38604,,
2006.6.22,34271,39765,,
2006.6.23,38023,42234,,
2006.6.24,38578,39701,,
2006.6.25,45279,39390,,
2006.6.26,38988,40705,,
2006.6.27,33905,37502,,
2006.6.28,36253,39952,,
2006.6.29,38953,40058,,
2006.6.30,41747,41583,,
2006.7.1,40502,35760,,
2006.7.2,43148,35166,,
2006.7.3,37616,36045,,
2006.7.4,33735,34189,,
2006.7.5,34827,37349,,
2006.7.6,35679,37728,,
2006.7.7,37507,41348,,
2006.7.8,39910,40480,,
2006.7.9,42012,40542,,
2006.7.10,37564,39626,,
2006.7.11,35084,38592,,
2006.7.12,34897,42692,,
2006.7.13,38187,44486,,
2006.7.14,38311,49649,,
2006.7.15,41553,50464,,
2006.7.16,43482,44978,,
2006.7.17,51542,41873,,
2006.7.18,41474,36759,,
2006.7.19,39638,38019,,
2006.7.20,38716,37835,,
2006.7.21,36809,40063,,
2006.7.22,38058,42475,,
2006.7.23,41732,43474,,
2006.7.24,37169,42640,,
2006.7.25,35440,40918,,
2006.7.26,39246,43181,,
2006.7.27,39771,46496,,
2006.7.28,40075,49895,,
2006.7.29,41915,55141,,
2006.7.30,46409,52529,,
2006.7.31,41451,45185,,
2006.8.1,41123,44755,,
2006.8.2,49057,46609,,
2006.8.3,47512,45356,,
2006.8.4,49087,44066,,
2006.8.5,53032,47146,,
2006.8.6,55928,44399,,
2006.8.7,47828,44537,,
2006.8.8,41375,40005,,
2006.8.9,43596,43210,,
2006.8.10,45551,46779,,
2006.8.11,46562,50097,,
2006.8.12,48703,52505,,
2006.8.13,51828,46122,,
2006.8.14,48970,41637,,
2006.8.15,52770,43759,,
2006.8.16,52955,42221,,
2006.8.17,49363,41334,,
2006.8.18,47702,41364,,
2006.8.19,49603,44565,,
2006.8.20,52316,44016,,
2006.8.21,46904,43053,,
2006.8.22,42813,40002,,
2006.8.23,44362,42835,,
2006.8.24,44502,42662,,
2006.8.25,44538,45465,,
2006.8.26,45321,44008,,
2006.8.27,50519,42703,,
2006.8.28,41343,41934,,
2006.8.29,36278,36375,,
2006.8.30,36713,39006,,
2006.8.31,36086,38719,,
2006.9.1,35377,41686,,
2006.9.2,34941,38235,,
2006.9.3,41602,37270,,
2006.9.4,32562,35550,,
2006.9.5,31906,34738,,
2006.9.6,33131,38613,,
2006.9.7,34597,38894,,
2006.9.8,35182,41335,,
2006.9.9,38310,37631,,
2006.9.10,46298,38210,,
2006.9.11,37011,36104,,
2006.9.12,32653,33884,,
2006.9.13,33038,36146,,
2006.9.14,35059,41142,,
2006.9.15,39859,42408,,
2006.9.16,41133,36242,,
2006.9.17,46272,34943,,
2006.9.18,38642,40405,,
2006.9.19,34029,36865,,
2006.9.20,34497,37106,,
2006.9.21,36997,38576,,
2006.9.22,40158,40537,,
2006.9.23,40497,37429,,
2006.9.24,46730,39446,,
2006.9.25,38728,37192,,
2006.9.26,34604,36708,,
2006.9.27,36858,39565,,
2006.9.28,37743,41385,,
2006.9.29,41319,47184,,
2006.9.30,40581,51371,,
2006.10.1,40822,47375,,
2006.10.2,31765,40791,,
2006.10.3,34491,48347,,
2006.10.4,36788,43238,,
2006.10.5,38799,43871,,
2006.10.6,40004,26002,,
2006.10.7,56062,26275,,
2006.10.8,63011,28462,,
2006.10.9,47819,32015,,
2006.10.10,38239,35959,,
2006.10.11,35956,36544,,
2006.10.12,33600,37224,,
2006.10.13,34667,39911,,
2006.10.14,38210,38366,,
2006.10.15,44341,42650,,
2006.10.16,37454,40938,,
2006.10.17,35789,39267,,
2006.10.18,36614,40295,,
2006.10.19,39977,40058,,
2006.10.20,43495,44559,,
2006.10.21,43585,39424,,
2006.10.22,47999,44816,,
2006.10.23,39477,41682,,
2006.10.24,34156,38498,,
2006.10.25,37201,41777,,
2006.10.26,40120,40680,,
2006.10.27,45523,46241,,
2006.10.28,42770,39615,,
2006.10.29,47715,42393,,
2006.10.30,37969,40603,,
2006.10.31,32314,36731,,
2006.11.1,33628,37166,,
2006.11.2,38916,39926,,
2006.11.3,41914,43774,,
2006.11.4,37170,38694,,
2006.11.5,47858,43098,,
2006.11.6,38810,39928,,
2006.11.7,33884,35587,,
2006.11.8,32734,38524,,
2006.11.9,37029,40179,,
2006.11.10,42366,44478,,
2006.11.11,42017,37742,,
2006.11.12,48510,41606,,
2006.11.13,39176,41315,,
2006.11.14,33688,35920,,
2006.11.15,34290,39409,,
2006.11.16,38090,39670,,
2006.11.17,42002,46116,,
2006.11.18,42439,37460,,
2006.11.19,48978,40675,,
2006.11.20,42300,42141,,
2006.11.21,34785,36273,,
2006.11.22,35049,39285,,
2006.11.23,41146,40867,,
2006.11.24,40478,45009,,
2006.11.25,37966,39316,,
2006.11.26,48146,41233,,
2006.11.27,41930,40197,,
2006.11.28,35153,35981,,
2006.11.29,33863,36196,,
2006.11.30,37989,39166,,
2006.12.1,37311,40643,,
2006.12.2,38641,34078,,
2006.12.3,45215,37591,,
2006.12.4,38363,36158,,
2006.12.5,31521,35557,,
2006.12.6,32010,36134,,
2006.12.7,36395,39557,,
